t;v
8.180;11.35
8.185;11.35
8.190;11.36
8.195;11.35
8.200;11.32
8.205;11.35
8.210;11.33
8.215;11.33
8.220;11.33
8.225;11.35
8.230;11.33
8.235;11.35
8.240;11.36
8.245;11.33
8.250;11.35
8.255;11.35
8.260;11.36
8.265;11.33
8.270;11.36
8.275;11.35
8.280;11.38
8.285;11.35
8.290;11.38
8.295;11.35
8.300;11.36
8.305;11.36
8.310;11.38
8.315;11.36
8.320;11.36
8.325;11.36
8.330;11.36
8.335;11.36
8.340;11.35
8.345;11.36
8.350;11.35
8.355;11.36
8.360;11.36
8.365;11.35
8.370;11.36
8.375;11.33
8.380;11.36
8.385;11.36
8.390;11.35
8.395;11.32
8.400;11.36
8.405;11.36
8.410;11.36
8.415;11.35
8.420;11.36
8.425;11.35
8.430;11.35
8.435;11.36
8.440;11.35
8.445;11.36
8.450;11.36
8.455;11.36
8.460;11.35
8.465;11.36
8.470;11.36
8.475;11.36
8.480;11.38
8.485;11.36
8.490;11.35
8.495;11.36
8.500;11.35
8.505;11.36
8.510;11.36
8.515;11.36
8.520;11.36
8.525;11.35
8.530;11.35
8.535;11.36
8.540;11.35
8.545;11.38
8.550;11.38
8.555;11.36
8.560;11.36
8.565;11.36
8.570;11.38
8.575;11.38
8.580;11.36
8.585;11.33
8.590;11.35
8.595;11.35
8.600;11.35
8.605;11.35
8.610;11.35
8.615;11.36
8.620;11.38
8.625;11.36
8.630;11.38
8.635;11.35
8.640;11.36
8.645;11.35
8.650;11.35
8.655;11.35
8.660;11.35
8.665;11.33
8.670;11.32
8.675;11.36
8.680;11.36
8.685;11.36
8.690;11.35
8.695;11.35
8.700;11.35
8.705;11.36
8.710;11.36
8.715;11.36
8.720;11.35
8.725;11.35
8.730;11.33
8.735;11.36
8.740;11.35
8.745;11.36
8.750;11.35
8.755;11.35
8.760;11.35
8.765;11.36
8.770;11.36
8.775;11.36
8.780;11.35
8.785;11.35
8.790;11.36
8.795;11.36
8.800;11.38
8.805;11.35
8.810;11.33
8.815;11.35
8.820;11.35
8.825;11.35
8.830;11.33
8.835;11.33
8.840;11.33
8.845;11.36
8.850;11.35
8.855;11.38
8.860;11.36
8.865;11.33
8.870;11.36
8.875;11.36
8.880;11.35
8.885;11.35
8.890;11.36
8.895;11.36
8.900;11.36
8.905;11.36
8.910;11.36
8.915;11.36
8.920;11.36
8.925;11.38
8.930;11.38
8.935;11.36
8.940;11.38
8.945;11.38
8.950;11.36
8.955;11.40
8.960;11.36
8.965;11.38
8.970;11.36
8.975;11.36
8.980;11.36
8.985;11.36
8.990;11.36
8.995;11.38
9.000;11.36
9.005;11.36
9.010;11.38
9.015;11.38
9.020;11.35
9.025;11.38
9.030;11.36
9.035;11.38
9.040;11.36
9.045;11.36
9.050;11.36
9.055;11.36
9.060;11.36
9.065;11.38
9.070;11.36
9.075;11.38
9.080;11.38
9.085;11.36
9.090;11.35
9.095;11.36
9.100;11.38
9.105;11.38
9.110;11.36
9.115;11.36
9.120;11.36
9.125;11.33
9.130;11.38
9.135;11.36
9.140;11.38
9.145;11.36
9.150;11.36
9.155;11.36
9.160;11.36
9.165;11.36
9.170;11.36
9.175;11.35
9.180;11.35
9.185;11.35
9.190;11.38
9.195;11.38
9.200;11.38
9.205;11.36
9.210;11.36
9.215;11.36
9.220;11.38
9.225;11.36
9.230;11.35
9.235;11.35
9.240;11.33
9.245;11.35
9.250;11.36
9.255;11.36
9.260;11.35
9.265;11.33
9.270;11.36
9.275;11.35
9.280;11.36
9.285;11.36
9.290;11.36
9.295;11.38
9.300;11.36
9.305;11.33
9.310;11.35
9.315;11.35
9.320;11.35
9.325;11.33
9.330;11.35
9.335;11.36
9.340;11.36
9.345;11.36
9.350;11.36
9.355;11.36
9.360;11.36
9.365;11.36
9.370;11.35
9.375;11.33
9.380;11.32
9.385;11.36
9.390;11.35
9.395;11.36
9.400;11.35
9.405;11.36
9.410;11.35
9.415;11.35
9.420;11.35
9.425;11.35
9.430;11.35
9.435;11.36
9.440;11.36
9.445;11.33
9.450;11.35
9.455;11.35
9.460;11.38
9.465;11.38
9.470;11.36
9.475;11.36
9.480;11.38
9.485;11.36
9.490;11.36
9.495;11.36
9.500;11.36
9.505;11.36
9.510;11.36
9.515;11.33
9.520;11.35
9.525;11.36
9.530;11.35
9.535;11.36
9.540;11.38
9.545;11.36
9.550;11.35
9.555;11.36
9.560;11.36
9.565;11.35
9.570;11.36
9.575;11.38
9.580;11.36
9.585;11.35
9.590;11.36
9.595;11.35
9.600;11.36
9.605;11.36
9.610;11.36
9.615;11.36
9.620;11.38
9.625;11.35
9.630;11.35
9.635;11.33
9.640;11.35
9.645;11.35
9.650;11.35
9.655;11.35
9.660;11.35
9.665;11.36
9.670;11.36
9.675;11.36
9.680;11.36
9.685;11.35
9.690;11.35
9.695;11.35
9.700;11.35
9.705;11.36
9.710;11.36
9.715;11.35
9.720;11.35
9.725;11.36
9.730;11.36
9.735;11.36
9.740;11.36
9.745;11.38
9.750;11.36
9.755;11.36
9.760;11.35
9.765;11.36
9.770;11.36
9.775;11.36
9.780;11.36
9.785;11.36
9.790;11.35
9.795;11.35
9.800;11.35
9.805;11.35
9.810;11.35
9.815;11.36
9.820;11.33
9.825;11.35
9.830;11.36
9.835;11.35
9.840;11.35
9.845;11.36
9.850;11.36
9.855;11.36
9.860;11.36
9.865;11.36
9.870;11.33
9.875;11.35
9.880;11.33
9.885;11.35
9.890;11.36
9.895;11.35
9.900;11.35
9.905;11.35
9.910;11.35
9.915;11.38
9.920;11.35
9.925;11.38
9.930;11.36
9.935;11.36
9.940;11.35
9.945;11.36
9.950;11.35
9.955;11.36
9.960;11.33
9.965;11.35
9.970;11.36
9.975;11.35
9.980;11.35
9.985;11.36
9.990;11.36
9.995;11.33
10.000;11.33
10.005;11.35
10.010;11.36
10.015;11.36
10.020;11.33
10.025;11.36
10.030;11.36
10.035;11.36
10.040;11.36
10.045;11.36
10.050;11.35
10.055;11.36
10.060;11.35
10.065;11.35
10.070;11.36
10.075;11.38
10.080;11.38
10.085;11.36
10.090;11.36
10.095;11.38
10.100;11.36
10.105;11.36
10.110;11.38
10.115;11.38
10.120;11.36
10.125;11.36
10.130;11.36
10.135;11.36
10.140;11.36
10.145;11.36
10.150;11.36
10.155;11.38
10.160;11.36
10.165;11.40
10.170;11.36
10.175;11.36
10.180;11.38
10.185;11.36
10.190;11.38
10.195;11.36
10.200;11.36
10.205;11.38
10.210;11.36
10.215;11.36
10.220;11.36
10.225;11.38
10.230;11.35
10.235;11.35
10.240;11.36
10.245;11.36
10.250;11.35
10.255;11.36
10.260;11.35
10.265;11.36
10.270;11.36
10.275;11.36
10.280;11.36
10.285;11.36
10.290;11.36
10.295;11.36
10.300;11.38
10.305;11.38
10.310;11.40
10.315;11.38
10.320;11.36
10.325;11.38
10.330;11.38
10.335;11.36
10.340;11.36
10.345;11.36
10.350;11.36
10.355;11.35
10.360;11.38
10.365;11.36
10.370;11.38
10.375;11.36
10.380;11.35
10.385;11.19
10.390;9.44
10.395;7.61
10.400;6.15
10.405;5.01
10.410;4.04
10.415;3.27
10.420;2.66
10.425;2.17
10.430;1.80
10.435;1.46
10.440;1.17
10.445;0.96
10.450;0.79
10.455;0.64
10.460;0.50
10.465;0.42
10.470;0.34
10.475;0.29
10.480;0.24
10.485;0.18
10.490;0.14
10.495;0.13
10.500;0.10
10.505;0.08
10.510;0.06
10.515;0.05
10.520;0.03
10.525;0.05
10.530;0.02
10.535;0.02
10.540;0.02
10.545;0.02
10.550;0.00
10.555;-0.02
10.560;-0.02
10.565;0.00
10.570;0.00
10.575;0.00
10.580;-0.02
10.585;-0.03
10.590;-0.03
10.595;-0.03
10.600;-0.02
10.605;-0.02
10.610;-0.03
10.615;-0.02
10.620;-0.03
10.625;-0.05
10.630;-0.03
10.635;-0.03
10.640;-0.03
10.645;-0.05
10.650;-0.03
10.655;-0.06
10.660;-0.06
10.665;-0.03
10.670;-0.05
10.675;-0.03
10.680;-0.06
10.685;-0.05
10.690;-0.05
10.695;-0.06
10.700;-0.08
10.705;-0.03
10.710;-0.06
10.715;-0.05
10.720;-0.05
10.725;-0.05
10.730;-0.05
10.735;-0.03
10.740;-0.05
10.745;-0.06
10.750;-0.05
10.755;-0.05
10.760;-0.05
10.765;-0.05
10.770;-0.05
10.775;-0.05
10.780;-0.05
10.785;-0.05
10.790;-0.06
10.795;-0.03
10.800;-0.05
10.805;-0.06
10.810;-0.06
10.815;-0.06
10.820;-0.05
10.825;-0.06
10.830;-0.06
10.835;-0.05
10.840;-0.06
10.845;-0.06
10.850;-0.08
10.855;-0.06
10.860;-0.06
10.865;-0.06
10.870;-0.08
10.875;-0.06
10.880;-0.06
10.885;-0.06
10.890;-0.05
10.895;-0.06
10.900;-0.06
10.905;-0.08
10.910;-0.05
10.915;-0.06
10.920;-0.08
10.925;-0.06
10.930;-0.08
10.935;-0.06
10.940;-0.06
10.945;-0.05
10.950;-0.05
10.955;-0.06
10.960;-0.06
10.965;-0.06
10.970;-0.06
10.975;-0.05
10.980;-0.05
10.985;-0.05
10.990;-0.03
10.995;-0.06
11.000;-0.05
11.005;-0.05
11.010;-0.05
11.015;-0.06
11.020;-0.05
11.025;-0.05
11.030;-0.06
11.035;-0.08
11.040;-0.08
11.045;-0.08
11.050;-0.10
11.055;-0.08
11.060;-0.08
11.065;-0.08
11.070;-0.06
11.075;-0.06
11.080;-0.06
11.085;-0.06
11.090;-0.06
11.095;-0.03
11.100;-0.06
11.105;-0.05
11.110;-0.06
11.115;-0.05
11.120;-0.06
11.125;-0.06
11.130;-0.05
11.135;-0.05
11.140;-0.05
11.145;-0.05
11.150;-0.06
11.155;-0.06
11.160;-0.05
11.165;-0.05
11.170;-0.05
11.175;-0.05
11.180;-0.05
11.185;-0.06
11.190;-0.05
11.195;-0.03
11.200;-0.03
11.205;-0.05
11.210;-0.03
11.215;-0.06
11.220;-0.05
11.225;-0.05
11.230;-0.05
11.235;-0.03
11.240;-0.03
11.245;-0.05
11.250;-0.06
11.255;-0.05
11.260;-0.06
11.265;-0.06
11.270;-0.06
11.275;-0.06
11.280;-0.05
11.285;-0.06
11.290;-0.05
11.295;-0.06
11.300;-0.05
11.305;-0.05
11.310;-0.03
11.315;-0.05
11.320;-0.03
11.325;-0.05
11.330;-0.05
11.335;-0.05
11.340;-0.05
11.345;-0.05
11.350;-0.05
11.355;-0.05
11.360;-0.05
11.365;-0.05
11.370;-0.05
11.375;-0.05
11.380;-0.03
11.385;-0.05
11.390;-0.05
11.395;-0.06
11.400;-0.06
11.405;-0.03
11.410;-0.06
11.415;-0.06
11.420;-0.03
11.425;-0.05
11.430;-0.05
11.435;-0.05
11.440;-0.06
11.445;-0.08
11.450;-0.05
11.455;-0.06
11.460;-0.05
11.465;-0.03
11.470;-0.05
11.475;-0.05
11.480;-0.05
11.485;-0.06
11.490;-0.05
11.495;-0.05
11.500;-0.08
11.505;-0.06
11.510;-0.05
11.515;-0.05
11.520;-0.05
11.525;-0.05
11.530;-0.05
11.535;-0.08
11.540;-0.05
11.545;-0.05
11.550;-0.05
11.555;-0.06
11.560;-0.05
11.565;-0.06
11.570;-0.05
11.575;-0.05
11.580;-0.06
11.585;-0.06
11.590;-0.06
11.595;-0.06
11.600;-0.05
11.605;-0.06
11.610;-0.06
11.615;-0.06
11.620;-0.06
11.625;-0.08
11.630;-0.05
11.635;-0.06
11.640;-0.08
11.645;-0.08
11.650;-0.06
11.655;-0.05
11.660;-0.05
11.665;-0.03
11.670;-0.05
11.675;-0.05
11.680;-0.06
11.685;-0.05
11.690;-0.06
11.695;-0.05
11.700;-0.06
11.705;-0.05
11.710;-0.05
11.715;-0.06
11.720;-0.06
11.725;-0.06
11.730;-0.06
11.735;-0.06
11.740;-0.06
11.745;-0.08
11.750;-0.06
11.755;-0.08
11.760;-0.08
11.765;-0.08
11.770;-0.06
11.775;-0.06
11.780;-0.06
11.785;-0.08
11.790;-0.08
11.795;-0.06
11.800;-0.06
11.805;-0.06
11.810;-0.08
11.815;-0.06
11.820;-0.08
11.825;-0.08
11.830;-0.06
11.835;-0.05
11.840;-0.06
11.845;-0.06
11.850;-0.08
11.855;-0.08
11.860;-0.06
11.865;-0.06
11.870;-0.06
11.875;-0.06
11.880;-0.08
11.885;-0.06
11.890;-0.05
11.895;-0.06
11.900;-0.06
11.905;-0.05
11.910;-0.06
11.915;-0.06
11.920;-0.05
11.925;-0.05
11.930;-0.06
11.935;-0.06
11.940;-0.05
11.945;-0.05
11.950;-0.03
11.955;-0.05
11.960;-0.06
11.965;-0.05
11.970;-0.06
11.975;-0.05
11.980;-0.06
11.985;-0.05
11.990;-0.05
11.995;-0.06
12.000;-0.06
12.005;-0.06
12.010;-0.05
12.015;-0.05
12.020;-0.06
12.025;-0.06
12.030;-0.05
12.035;-0.05
12.040;-0.06
12.045;-0.05
12.050;-0.05
12.055;-0.05
12.060;-0.06
12.065;-0.06
12.070;-0.05
12.075;-0.06
12.080;-0.06
12.085;-0.05
12.090;-0.08
12.095;-0.08
12.100;-0.06
12.105;-0.05
12.110;-0.08
12.115;-0.08
12.120;-0.06
12.125;-0.06
12.130;-0.08
12.135;-0.05
12.140;-0.05
12.145;-0.06
12.150;-0.08
12.155;-0.05
12.160;-0.06
12.165;-0.05
12.170;-0.06
12.175;-0.06
12.180;-0.05
12.185;-0.08
12.190;-0.06
12.195;-0.05
12.200;-0.06
12.205;-0.05
12.210;-0.06
12.215;-0.08
12.220;-0.06
12.225;-0.06
12.230;-0.08
12.235;-0.06
12.240;-0.06
12.245;-0.05
12.250;-0.06
12.255;-0.05
12.260;-0.05
12.265;-0.06
12.270;-0.08
12.275;-0.06
12.280;-0.06
12.285;-0.06
12.290;-0.05
12.295;-0.06
12.300;-0.08
12.305;-0.06
12.310;-0.06
12.315;-0.06
12.320;-0.06
12.325;-0.05
12.330;-0.06
12.335;-0.05
12.340;-0.05
12.345;-0.06
12.350;-0.06
12.355;-0.08
12.360;-0.06
12.365;-0.06
12.370;-0.06
12.375;-0.06
12.380;-0.05
12.385;-0.06
12.390;-0.05
12.395;-0.06
12.400;-0.05
12.405;-0.05
12.410;-0.06
12.415;-0.06
12.420;-0.06
12.425;-0.08
12.430;-0.06
12.435;-0.06
12.440;-0.06
12.445;-0.05
12.450;-0.05
12.455;-0.05
12.460;-0.05
12.465;-0.05
12.470;-0.05
12.475;-0.05
12.480;-0.08
12.485;-0.06
12.490;-0.03
12.495;-0.03
12.500;-0.05
12.505;-0.03
12.510;-0.06
12.515;-0.03
12.520;-0.05
12.525;-0.05
12.530;-0.05
12.535;-0.05
12.540;-0.05
12.545;-0.05
12.550;-0.05
12.555;-0.08
12.560;-0.06
12.565;-0.06
12.570;-0.05
12.575;-0.05
12.580;-0.05
12.585;-0.05
12.590;-0.06
12.595;-0.06
12.600;-0.05
12.605;-0.06
12.610;-0.06
12.615;-0.06
12.620;-0.06
12.625;-0.08
12.630;-0.08
12.635;-0.06
12.640;-0.05
12.645;-0.05
12.650;-0.06
12.655;-0.03
